entry,exit,side,ret,hours,reason,pair
2025-10-29 20:00:00+00:00,2025-10-30 03:00:00+00:00,買い,-0.002942753625982408,7.0,損切,USD/JPY
2025-10-30 03:00:00+00:00,2025-11-03 07:00:00+00:00,買い,0.008536555015197223,100.0,利確,USD/JPY
2025-11-03 16:00:00+00:00,2025-11-04 00:00:00+00:00,買い,0.0012284896672303148,8.0,利確,USD/JPY
2025-11-05 16:00:00+00:00,2025-11-06 07:00:00+00:00,買い,-0.002301679513623267,15.0,損切,USD/JPY
2025-11-10 03:00:00+00:00,2025-11-11 01:00:00+00:00,買い,0.002812987002427592,22.0,利確,USD/JPY
2025-11-11 18:00:00+00:00,2025-11-14 12:00:00+00:00,買い,-0.0018091787136320758,66.0,損切,USD/JPY
2025-11-17 00:00:00+00:00,2025-11-17 15:00:00+00:00,買い,0.0037200416932003824,15.0,利確,USD/JPY
2025-11-18 05:00:00+00:00,2025-11-19 09:00:00+00:00,買い,0.005618336387674938,28.0,利確,USD/JPY
2025-11-21 01:00:00+00:00,2025-11-21 04:00:00+00:00,買い,-0.0025603849677246046,3.0,損切,USD/JPY
2025-11-24 16:00:00+00:00,2025-11-25 01:00:00+00:00,買い,-0.002289437259860316,9.0,損切,USD/JPY
2025-12-09 12:00:00+00:00,2025-12-09 15:00:00+00:00,買い,0.003196508092617945,3.0,利確,USD/JPY
2025-12-19 04:00:00+00:00,2025-12-19 06:00:00+00:00,買い,0.0009762323599318168,2.0,利確,USD/JPY
2025-12-26 06:00:00+00:00,2025-12-29 15:00:00+00:00,買い,-0.0022470216252569284,81.0,損切,USD/JPY
2025-12-30 19:00:00+00:00,2025-12-31 15:00:00+00:00,買い,0.0031010459533891035,20.0,利確,USD/JPY
2025-12-31 21:00:00+00:00,2026-01-05 00:00:00+00:00,買い,0.0031918692049537237,99.0,利確,USD/JPY
2026-01-07 02:00:00+00:00,2026-01-07 05:00:00+00:00,買い,-0.0016783341322543887,3.0,損切,USD/JPY
2026-01-07 19:00:00+00:00,2026-01-08 06:00:00+00:00,買い,-0.0015919062865432764,11.0,損切,USD/JPY
2026-01-08 08:00:00+00:00,2026-01-14 01:00:00+00:00,買い,0.017370527228935718,137.0,利確,USD/JPY
2026-01-15 13:00:00+00:00,2026-01-15 15:00:00+00:00,買い,-0.0022037279524178663,2.0,損切,USD/JPY
2026-01-15 20:00:00+00:00,2026-01-16 02:00:00+00:00,買い,-0.00191077303385635,6.0,損切,USD/JPY
2026-01-21 18:00:00+00:00,2026-01-21 19:00:00+00:00,買い,0.0016100349489116428,1.0,利確,USD/JPY
2026-01-22 23:00:00+00:00,2026-01-23 07:00:00+00:00,買い,-0.0017845564001614078,8.0,損切,USD/JPY
2026-02-04 12:00:00+00:00,2026-02-04 15:00:00+00:00,買い,-0.0018714881382806525,3.0,損切,USD/JPY
2026-02-04 15:00:00+00:00,2026-02-09 01:00:00+00:00,買い,-0.0020732852933490584,106.0,損切,USD/JPY
2026-02-12 02:00:00+00:00,2026-02-12 05:00:00+00:00,売り,-0.003776518278290075,3.0,損切,USD/JPY
2026-02-12 15:00:00+00:00,2026-02-13 01:00:00+00:00,売り,-0.003957731320870528,10.0,損切,USD/JPY
2026-02-13 03:00:00+00:00,2026-02-13 07:00:00+00:00,売り,-0.0033329283035825716,4.0,損切,USD/JPY
2026-02-13 13:00:00+00:00,2026-02-16 09:00:00+00:00,売り,-0.0030873763689258757,68.0,損切,USD/JPY
2026-02-17 05:00:00+00:00,2026-02-17 13:00:00+00:00,売り,-0.0021652887962644416,8.0,損切,USD/JPY
2026-03-03 00:00:00+00:00,2026-03-03 09:00:00+00:00,買い,0.001945178571312034,9.0,利確,USD/JPY
2026-03-03 23:00:00+00:00,2026-03-04 03:00:00+00:00,買い,-0.002626709263705351,4.0,損切,USD/JPY
2026-03-04 05:00:00+00:00,2026-03-04 09:00:00+00:00,買い,-0.0026298040440261403,4.0,損切,USD/JPY
2026-03-05 13:00:00+00:00,2026-03-06 00:00:00+00:00,買い,-0.0025140446819775894,11.0,損切,USD/JPY
2026-03-06 01:00:00+00:00,2026-03-09 00:00:00+00:00,買い,0.006513110352496454,71.0,利確,USD/JPY
2026-03-09 14:00:00+00:00,2026-03-09 19:00:00+00:00,買い,-0.0027863735516886587,5.0,損切,USD/JPY
2026-03-10 23:00:00+00:00,2026-03-18 12:00:00+00:00,買い,0.007954456359131824,181.0,利確,USD/JPY
2026-03-18 15:00:00+00:00,2026-03-19 07:00:00+00:00,買い,-0.001904473882563551,16.0,損切,USD/JPY
2026-03-20 18:00:00+00:00,2026-03-23 11:00:00+00:00,買い,-0.00224919033081562,65.0,損切,USD/JPY
2026-03-24 19:00:00+00:00,2026-03-24 20:00:00+00:00,買い,-0.002311784160738861,1.0,損切,USD/JPY
2026-03-25 05:00:00+00:00,2026-03-31 20:00:00+00:00,買い,-0.002107855700947969,159.0,損切,USD/JPY
2026-04-02 12:00:00+00:00,2026-04-02 14:00:00+00:00,買い,-0.002095803984190081,2.0,損切,USD/JPY
2026-04-02 16:00:00+00:00,2026-04-03 12:00:00+00:00,買い,0.0012427965215797588,20.0,利確,USD/JPY
2026-04-03 12:00:00+00:00,2026-04-05 23:00:00+00:00,買い,0.000854583341088,59.0,利確,USD/JPY
2026-04-06 03:00:00+00:00,2026-04-06 07:00:00+00:00,買い,-0.0013331266249019369,4.0,損切,USD/JPY
2026-04-06 11:00:00+00:00,2026-04-07 22:00:00+00:00,買い,-0.0014267421407993086,35.0,損切,USD/JPY
2026-04-13 04:00:00+00:00,2026-04-13 16:00:00+00:00,買い,-0.0016019079080101916,12.0,損切,USD/JPY
2026-04-21 21:00:00+00:00,2026-04-28 03:00:00+00:00,買い,-0.0021386364216695705,150.0,損切,USD/JPY
2026-04-28 10:00:00+00:00,2026-04-29 13:00:00+00:00,買い,0.0033119129681344786,27.0,利確,USD/JPY
2026-05-18 00:00:00+00:00,2026-05-18 11:00:00+00:00,買い,-0.0014831320647823553,11.0,損切,USD/JPY
2026-05-18 16:00:00+00:00,2026-05-19 12:00:00+00:00,買い,-0.0016005638827063628,20.0,損切,USD/JPY
2026-05-19 18:00:00+00:00,2026-05-20 15:00:00+00:00,買い,-0.00188516504328341,21.0,損切,USD/JPY
2026-05-21 02:00:00+00:00,2026-05-21 13:00:00+00:00,買い,0.002023306566530481,11.0,利確,USD/JPY
2026-05-21 18:00:00+00:00,2026-05-24 23:00:00+00:00,買い,-0.0015643002839382913,77.0,損切,USD/JPY
2026-05-26 07:00:00+00:00,2026-06-01 00:00:00+00:00,買い,0.0014774393098870742,137.0,利確,USD/JPY
2026-06-01 02:00:00+00:00,2026-06-05 12:00:00+00:00,買い,0.004356941932580838,106.0,利確,USD/JPY
2026-06-05 12:00:00+00:00,2026-06-05 13:00:00+00:00,買い,-0.0010173388522198956,1.0,損切,USD/JPY
2026-06-08 15:00:00+00:00,2026-06-09 15:00:00+00:00,買い,0.0009814602990409927,24.0,利確,USD/JPY
2026-06-11 15:00:00+00:00,2026-06-11 17:00:00+00:00,買い,-0.0008020125551633339,2.0,損切,USD/JPY
2026-06-15 21:00:00+00:00,2026-06-16 01:00:00+00:00,買い,-0.0010543806405776234,4.0,損切,USD/JPY
2026-06-16 05:00:00+00:00,2026-06-17 08:00:00+00:00,買い,-0.0011653380654457312,27.0,損切,USD/JPY
2026-06-17 11:00:00+00:00,2026-06-17 17:00:00+00:00,買い,-0.0009565851568991257,6.0,損切,USD/JPY
2026-06-17 19:00:00+00:00,2026-06-17 20:00:00+00:00,買い,7.123811200827342e-07,1.0,利確,USD/JPY
2026-06-19 01:00:00+00:00,2026-06-21 23:00:00+00:00,買い,0.0016151701205546654,70.0,利確,USD/JPY
2026-06-22 19:00:00+00:00,2026-06-23 07:00:00+00:00,買い,-0.001809669937165148,12.0,損切,USD/JPY
2026-06-23 11:00:00+00:00,2026-06-24 06:00:00+00:00,買い,0.0005897134297769724,19.0,利確,USD/JPY
2026-06-25 03:00:00+00:00,2026-06-25 07:00:00+00:00,買い,0.000933250120480611,4.0,利確,USD/JPY
2026-06-25 16:00:00+00:00,2026-06-26 04:00:00+00:00,買い,-0.0011811818959846065,12.0,損切,USD/JPY
2026-06-26 19:00:00+00:00,2026-06-30 00:00:00+00:00,買い,0.002136335902918274,77.0,利確,USD/JPY
2026-07-01 19:00:00+00:00,2026-07-02 04:00:00+00:00,買い,-0.0013110588426863523,9.0,損切,USD/JPY
2026-07-06 08:00:00+00:00,2026-07-06 10:00:00+00:00,買い,0.00015882757691220172,2.0,強制,USD/JPY
2023-09-19 06:00:00+00:00,2023-09-20 07:00:00+00:00,買い,0.0026284639249061106,25.0,利確,EUR/JPY
2023-09-25 00:00:00+00:00,2023-09-25 11:00:00+00:00,買い,0.0006073956204581843,11.0,利確,EUR/JPY
2023-09-29 16:00:00+00:00,2023-10-02 10:00:00+00:00,買い,-0.002385158620319638,66.0,損切,EUR/JPY
2023-10-05 00:00:00+00:00,2023-10-05 07:00:00+00:00,売り,-0.0022093745577014376,7.0,損切,EUR/JPY
2023-10-05 13:00:00+00:00,2023-10-06 02:00:00+00:00,売り,-0.0022394937965444337,13.0,損切,EUR/JPY
2023-10-09 18:00:00+00:00,2023-10-10 06:00:00+00:00,売り,-0.0023393682736048247,12.0,損切,EUR/JPY
2023-10-12 00:00:00+00:00,2023-10-12 12:00:00+00:00,買い,-0.001996846821031306,12.0,損切,EUR/JPY
2023-10-16 19:00:00+00:00,2023-10-17 06:00:00+00:00,買い,-0.001813107352578791,11.0,損切,EUR/JPY
2023-10-17 07:00:00+00:00,2023-10-17 10:00:00+00:00,買い,-0.001547088955543796,3.0,損切,EUR/JPY
2023-10-19 12:00:00+00:00,2023-10-19 16:00:00+00:00,買い,0.0026160267711809906,4.0,利確,EUR/JPY
2023-10-23 06:00:00+00:00,2023-10-23 08:00:00+00:00,買い,0.0019335745939261684,2.0,利確,EUR/JPY
2023-10-31 04:00:00+00:00,2023-11-02 10:00:00+00:00,買い,0.0054555413464138945,54.0,利確,EUR/JPY
2023-11-03 01:00:00+00:00,2023-11-03 09:00:00+00:00,買い,0.0013952380279085186,8.0,利確,EUR/JPY
2023-11-07 12:00:00+00:00,2023-11-08 14:00:00+00:00,買い,0.0026727098659495743,26.0,利確,EUR/JPY
2023-11-09 11:00:00+00:00,2023-11-09 22:00:00+00:00,買い,-0.0014404762694209094,11.0,損切,EUR/JPY
2023-11-10 04:00:00+00:00,2023-11-14 09:00:00+00:00,買い,0.0062077140370739746,101.0,利確,EUR/JPY
2023-11-15 13:00:00+00:00,2023-11-16 16:00:00+00:00,買い,-0.0021605920137269916,27.0,損切,EUR/JPY
2023-11-22 13:00:00+00:00,2023-11-28 01:00:00+00:00,買い,-0.0024101390622105587,132.0,損切,EUR/JPY
2023-12-13 17:00:00+00:00,2023-12-13 19:00:00+00:00,売り,0.004176036032630603,2.0,利確,EUR/JPY
2023-12-15 08:00:00+00:00,2023-12-18 12:00:00+00:00,売り,-0.004157598154902476,76.0,損切,EUR/JPY
2023-12-21 03:00:00+00:00,2023-12-21 08:00:00+00:00,売り,-0.0028097859108706766,5.0,損切,EUR/JPY
2023-12-22 06:00:00+00:00,2023-12-22 15:00:00+00:00,売り,-0.0025586006359632593,9.0,損切,EUR/JPY
2023-12-25 00:00:00+00:00,2023-12-25 06:00:00+00:00,売り,-0.0026972735335422213,6.0,損切,EUR/JPY
2023-12-25 21:00:00+00:00,2023-12-26 10:00:00+00:00,売り,-0.0022855587972676725,13.0,損切,EUR/JPY
2023-12-28 20:00:00+00:00,2023-12-29 00:00:00+00:00,売り,-0.002874676273521015,4.0,損切,EUR/JPY
2023-12-29 02:00:00+00:00,2023-12-29 15:00:00+00:00,売り,0.004846381326961013,13.0,利確,EUR/JPY
2023-12-29 15:00:00+00:00,2023-12-29 16:00:00+00:00,売り,0.000484153060180892,1.0,利確,EUR/JPY
2024-01-02 07:00:00+00:00,2024-01-02 09:00:00+00:00,売り,-0.002254790810454221,2.0,損切,EUR/JPY
2024-01-02 09:00:00+00:00,2024-01-02 14:00:00+00:00,売り,0.005367143119663675,5.0,利確,EUR/JPY
2024-01-03 03:00:00+00:00,2024-01-03 07:00:00+00:00,売り,-0.002171558706896459,4.0,損切,EUR/JPY
2024-01-18 00:00:00+00:00,2024-01-18 07:00:00+00:00,買い,-0.0019367392748446232,7.0,損切,EUR/JPY
2024-01-18 10:00:00+00:00,2024-01-18 13:00:00+00:00,買い,-0.001892378095765157,3.0,損切,EUR/JPY
2024-01-18 17:00:00+00:00,2024-01-19 01:00:00+00:00,買い,0.003048931748947037,8.0,利確,EUR/JPY
2024-01-19 12:00:00+00:00,2024-01-22 13:00:00+00:00,買い,-0.002344140850471865,73.0,損切,EUR/JPY
2024-01-22 16:00:00+00:00,2024-01-23 03:00:00+00:00,買い,0.0025628647819468833,11.0,利確,EUR/JPY
2024-01-23 04:00:00+00:00,2024-01-23 06:00:00+00:00,買い,-0.0022609151608640296,2.0,損切,EUR/JPY
2024-01-26 17:00:00+00:00,2024-01-29 06:00:00+00:00,買い,-0.002146334412490025,61.0,損切,EUR/JPY
2024-02-08 12:00:00+00:00,2024-02-09 08:00:00+00:00,買い,0.004120530659873711,20.0,利確,EUR/JPY
2024-02-09 22:00:00+00:00,2024-02-12 08:00:00+00:00,買い,-0.001471207742467906,58.0,損切,EUR/JPY
2024-02-12 14:00:00+00:00,2024-02-13 13:00:00+00:00,買い,0.0023832439206645686,23.0,利確,EUR/JPY
2024-02-14 02:00:00+00:00,2024-02-14 07:00:00+00:00,買い,-0.0016752873663664735,5.0,損切,EUR/JPY
2024-02-14 11:00:00+00:00,2024-02-15 08:00:00+00:00,買い,-0.0015524801552722178,21.0,損切,EUR/JPY
2024-02-15 13:00:00+00:00,2024-02-20 09:00:00+00:00,買い,0.005837297491726667,116.0,利確,EUR/JPY
2024-02-21 13:00:00+00:00,2024-02-21 15:00:00+00:00,買い,0.0011549963515255946,2.0,利確,EUR/JPY
2024-02-22 16:00:00+00:00,2024-02-26 00:00:00+00:00,買い,-0.001941663666943938,80.0,損切,EUR/JPY
2024-02-26 04:00:00+00:00,2024-02-26 09:00:00+00:00,買い,0.0024654471273184322,5.0,利確,EUR/JPY
2024-02-27 05:00:00+00:00,2024-02-27 08:00:00+00:00,買い,-0.0012383428656494,3.0,損切,EUR/JPY
2024-02-27 16:00:00+00:00,2024-02-27 22:00:00+00:00,買い,-0.0015489568828831568,6.0,損切,EUR/JPY
2024-02-28 16:00:00+00:00,2024-02-28 22:00:00+00:00,買い,-0.0016014537854690647,6.0,損切,EUR/JPY
2024-03-01 19:00:00+00:00,2024-03-06 07:00:00+00:00,買い,-0.00197504147417028,108.0,損切,EUR/JPY
2024-03-18 00:00:00+00:00,2024-03-18 02:00:00+00:00,買い,-0.0018858162040179649,2.0,損切,EUR/JPY
2024-03-19 01:00:00+00:00,2024-03-19 03:00:00+00:00,買い,0.004119289634884493,2.0,利確,EUR/JPY
2024-03-21 04:00:00+00:00,2024-03-22 02:00:00+00:00,買い,-0.002371307898205621,22.0,損切,EUR/JPY
2024-03-26 02:00:00+00:00,2024-03-26 10:00:00+00:00,買い,0.001062758043388612,8.0,利確,EUR/JPY
2024-03-26 17:00:00+00:00,2024-03-27 00:00:00+00:00,買い,-0.0015473420581970764,7.0,損切,EUR/JPY
2024-03-27 01:00:00+00:00,2024-03-27 02:00:00+00:00,買い,0.0021385455069620088,1.0,利確,EUR/JPY
2024-03-27 08:00:00+00:00,2024-03-27 09:00:00+00:00,買い,-0.0021007381698041725,1.0,損切,EUR/JPY
2024-04-03 16:00:00+00:00,2024-04-04 19:00:00+00:00,買い,-0.0016305767313296137,27.0,損切,EUR/JPY
2024-04-05 08:00:00+00:00,2024-04-05 13:00:00+00:00,買い,-0.0019339422781873394,5.0,損切,EUR/JPY
2024-04-05 15:00:00+00:00,2024-04-09 12:00:00+00:00,買い,0.004758985478455979,93.0,利確,EUR/JPY
2024-04-09 23:00:00+00:00,2024-04-10 12:00:00+00:00,買い,-0.0013680587641539232,13.0,損切,EUR/JPY
2024-04-17 00:00:00+00:00,2024-04-17 06:00:00+00:00,買い,-0.0020684281260738954,6.0,損切,EUR/JPY
2024-04-17 06:00:00+00:00,2024-04-17 13:00:00+00:00,買い,0.0026937474697465882,7.0,利確,EUR/JPY
2024-04-17 17:00:00+00:00,2024-04-19 01:00:00+00:00,買い,-0.0021893332923758166,32.0,損切,EUR/JPY
2024-04-19 12:00:00+00:00,2024-04-23 07:00:00+00:00,買い,0.0031851088465573055,91.0,利確,EUR/JPY
2024-04-23 07:00:00+00:00,2024-04-23 09:00:00+00:00,買い,-0.0019612031487843515,2.0,損切,EUR/JPY
2024-04-23 11:00:00+00:00,2024-04-23 13:00:00+00:00,買い,0.0018529483500284605,2.0,利確,EUR/JPY
2024-04-24 10:00:00+00:00,2024-04-24 17:00:00+00:00,買い,0.0029438471370328736,7.0,利確,EUR/JPY
2024-04-25 13:00:00+00:00,2024-04-26 03:00:00+00:00,買い,0.004654430001805421,14.0,利確,EUR/JPY
2024-04-30 01:00:00+00:00,2024-05-01 20:00:00+00:00,買い,-0.005716144271708312,43.0,損切,EUR/JPY
2024-05-08 12:00:00+00:00,2024-05-08 23:00:00+00:00,買い,-0.0017969263600266072,11.0,損切,EUR/JPY
2024-05-09 00:00:00+00:00,2024-05-09 10:00:00+00:00,買い,0.0013613544293893276,10.0,利確,EUR/JPY
2024-05-12 23:00:00+00:00,2024-05-13 01:00:00+00:00,買い,-0.0013044829323781814,2.0,損切,EUR/JPY
2024-05-13 04:00:00+00:00,2024-05-13 09:00:00+00:00,買い,0.0020110364390879434,5.0,利確,EUR/JPY
2024-05-16 18:00:00+00:00,2024-05-23 08:00:00+00:00,買い,0.006351018649541007,158.0,利確,EUR/JPY
2024-05-24 01:00:00+00:00,2024-05-30 05:00:00+00:00,買い,-0.001766562336747779,148.0,損切,EUR/JPY
2024-05-31 11:00:00+00:00,2024-05-31 14:00:00+00:00,買い,-0.0021037306803981634,3.0,損切,EUR/JPY
2024-06-04 00:00:00+00:00,2024-06-04 05:00:00+00:00,買い,-0.0023043757682063124,5.0,損切,EUR/JPY
2024-06-19 00:00:00+00:00,2024-06-19 06:00:00+00:00,買い,-0.0016925275443530174,6.0,損切,EUR/JPY
2024-06-19 08:00:00+00:00,2024-06-20 09:00:00+00:00,買い,0.0027263471876517345,25.0,利確,EUR/JPY
2024-06-20 12:00:00+00:00,2024-06-20 13:00:00+00:00,買い,0.0011866515459102334,1.0,利確,EUR/JPY
2024-06-21 14:00:00+00:00,2024-06-26 10:00:00+00:00,買い,0.005148989103507906,116.0,利確,EUR/JPY
2024-06-26 10:00:00+00:00,2024-06-26 11:00:00+00:00,買い,0.0008111084714152895,1.0,利確,EUR/JPY
2024-06-27 05:00:00+00:00,2024-06-27 12:00:00+00:00,買い,0.0021358889589515487,7.0,利確,EUR/JPY
2024-06-28 14:00:00+00:00,2024-07-01 00:00:00+00:00,買い,0.004089779030601137,58.0,利確,EUR/JPY
2024-07-02 11:00:00+00:00,2024-07-03 07:00:00+00:00,買い,0.004551104772440018,20.0,利確,EUR/JPY
2024-07-04 03:00:00+00:00,2024-07-04 10:00:00+00:00,買い,-0.001800789176218076,7.0,損切,EUR/JPY
2024-07-04 15:00:00+00:00,2024-07-05 03:00:00+00:00,買い,-0.0017203514964766575,12.0,損切,EUR/JPY
2024-07-05 07:00:00+00:00,2024-07-05 12:00:00+00:00,買い,-0.0018899436981940742,5.0,損切,EUR/JPY
2024-07-05 12:00:00+00:00,2024-07-07 23:00:00+00:00,買い,-0.002102537365971557,59.0,損切,EUR/JPY
2024-07-08 08:00:00+00:00,2024-07-08 11:00:00+00:00,買い,-0.0022745027504775914,3.0,損切,EUR/JPY
2024-07-08 15:00:00+00:00,2024-07-11 12:00:00+00:00,買い,-0.0022439414290431722,69.0,損切,EUR/JPY
2024-07-31 00:00:00+00:00,2024-07-31 02:00:00+00:00,売り,-0.004099201707423961,2.0,損切,EUR/JPY
2024-07-31 04:00:00+00:00,2024-07-31 08:00:00+00:00,売り,0.015044570158655225,4.0,利確,EUR/JPY
2024-08-01 14:00:00+00:00,2024-08-02 12:00:00+00:00,売り,0.009227874919801472,22.0,利確,EUR/JPY
2024-08-02 12:00:00+00:00,2024-08-02 14:00:00+00:00,売り,0.0032951213220486666,2.0,利確,EUR/JPY
2024-08-05 18:00:00+00:00,2024-08-05 22:00:00+00:00,売り,-0.009638575800705162,4.0,損切,EUR/JPY
2024-08-06 08:00:00+00:00,2024-08-07 01:00:00+00:00,売り,-0.009285857649530504,17.0,損切,EUR/JPY
2024-08-25 23:00:00+00:00,2024-08-27 00:00:00+00:00,売り,-0.0033976002182114604,25.0,損切,EUR/JPY
2024-08-27 11:00:00+00:00,2024-08-28 09:00:00+00:00,売り,0.004607693181646877,22.0,利確,EUR/JPY
2024-08-29 08:00:00+00:00,2024-08-29 12:00:00+00:00,売り,-0.0032478070135579904,4.0,損切,EUR/JPY
2024-08-29 15:00:00+00:00,2024-08-30 12:00:00+00:00,売り,-0.003341448298051841,21.0,損切,EUR/JPY
2024-09-03 20:00:00+00:00,2024-09-04 07:00:00+00:00,売り,0.004131925126745417,11.0,利確,EUR/JPY
2024-09-05 15:00:00+00:00,2024-09-06 05:00:00+00:00,売り,0.003973055073020692,14.0,利確,EUR/JPY
2024-09-06 14:00:00+00:00,2024-09-06 15:00:00+00:00,売り,0.004092787182971003,1.0,利確,EUR/JPY
2024-09-09 02:00:00+00:00,2024-09-10 14:00:00+00:00,売り,0.007185080520234244,36.0,利確,EUR/JPY
2024-09-11 13:00:00+00:00,2024-09-11 17:00:00+00:00,売り,-0.0039403391693642155,4.0,損切,EUR/JPY
2024-09-12 12:00:00+00:00,2024-09-12 14:00:00+00:00,売り,-0.003565712704772139,2.0,損切,EUR/JPY
2024-09-12 20:00:00+00:00,2024-09-13 02:00:00+00:00,売り,0.005579626000963167,6.0,利確,EUR/JPY
2024-09-16 11:00:00+00:00,2024-09-16 12:00:00+00:00,売り,-0.002979499309822453,1.0,損切,EUR/JPY
2024-10-01 20:00:00+00:00,2024-10-02 03:00:00+00:00,売り,-0.00431770023803969,7.0,損切,EUR/JPY
2024-10-02 04:00:00+00:00,2024-10-02 08:00:00+00:00,売り,-0.003939450443736237,4.0,損切,EUR/JPY
2024-10-22 03:00:00+00:00,2024-10-22 04:00:00+00:00,買い,0.0009033595296281561,1.0,利確,EUR/JPY
2024-10-22 14:00:00+00:00,2024-10-23 01:00:00+00:00,買い,0.003532821511995399,11.0,利確,EUR/JPY
2024-10-24 13:00:00+00:00,2024-10-24 15:00:00+00:00,買い,-0.0026882504241686586,2.0,損切,EUR/JPY
2024-10-24 18:00:00+00:00,2024-10-25 08:00:00+00:00,買い,0.002421307871097056,14.0,利確,EUR/JPY
2024-10-25 12:00:00+00:00,2024-10-28 00:00:00+00:00,買い,0.004378518782154106,60.0,利確,EUR/JPY
2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,買い,0.0014754050666594299,1.0,利確,EUR/JPY
2024-10-28 11:00:00+00:00,2024-10-30 08:00:00+00:00,買い,0.005089761493636702,45.0,利確,EUR/JPY
2024-10-30 09:00:00+00:00,2024-10-30 14:00:00+00:00,買い,0.001955061472551856,5.0,利確,EUR/JPY
2024-10-31 11:00:00+00:00,2024-10-31 15:00:00+00:00,買い,-0.00341053154557992,4.0,損切,EUR/JPY
2024-11-01 16:00:00+00:00,2024-11-04 00:00:00+00:00,買い,-0.002975447268518183,56.0,損切,EUR/JPY
2024-11-05 07:00:00+00:00,2024-11-05 19:00:00+00:00,買い,-0.0019098786922859933,12.0,損切,EUR/JPY
2024-11-05 21:00:00+00:00,2024-11-06 00:00:00+00:00,買い,-0.0021142420231492595,3.0,損切,EUR/JPY
2024-11-06 00:00:00+00:00,2024-11-06 03:00:00+00:00,買い,-0.0025173478939151226,3.0,損切,EUR/JPY
2024-11-06 19:00:00+00:00,2024-11-07 15:00:00+00:00,買い,-0.0033612397733240426,20.0,損切,EUR/JPY
2024-11-27 00:00:00+00:00,2024-11-28 23:00:00+00:00,売り,0.0053036977471855205,47.0,利確,EUR/JPY
2024-12-02 06:00:00+00:00,2024-12-02 07:00:00+00:00,売り,0.0033346880900428813,1.0,利確,EUR/JPY
2024-12-03 12:00:00+00:00,2024-12-03 15:00:00+00:00,売り,0.006521649251273953,3.0,利確,EUR/JPY
2024-12-09 03:00:00+00:00,2024-12-09 07:00:00+00:00,売り,-0.002837189303062992,4.0,損切,EUR/JPY
2024-12-27 00:00:00+00:00,2024-12-27 02:00:00+00:00,買い,-0.00214642257777321,2.0,損切,EUR/JPY
2024-12-27 07:00:00+00:00,2024-12-27 16:00:00+00:00,買い,-0.002401012682497383,9.0,損切,EUR/JPY
2024-12-27 17:00:00+00:00,2024-12-30 13:00:00+00:00,買い,-0.002598547767228354,68.0,損切,EUR/JPY
2025-01-07 00:00:00+00:00,2025-01-07 15:00:00+00:00,買い,-0.0030185623365036715,15.0,損切,EUR/JPY
2025-01-08 02:00:00+00:00,2025-01-08 07:00:00+00:00,買い,-0.002570354295748822,5.0,損切,EUR/JPY
2025-01-17 00:00:00+00:00,2025-01-17 09:00:00+00:00,売り,-0.0028945872161057038,9.0,損切,EUR/JPY
2025-01-17 13:00:00+00:00,2025-01-17 14:00:00+00:00,売り,-0.0027181042159829636,1.0,損切,EUR/JPY
2025-01-24 01:00:00+00:00,2025-01-24 03:00:00+00:00,買い,-0.0021074835896929375,2.0,損切,EUR/JPY
2025-01-24 08:00:00+00:00,2025-01-27 09:00:00+00:00,買い,-0.003539035752981989,73.0,損切,EUR/JPY
2025-01-29 16:00:00+00:00,2025-01-30 01:00:00+00:00,売り,0.003613831795658651,9.0,利確,EUR/JPY
2025-01-31 08:00:00+00:00,2025-01-31 15:00:00+00:00,売り,-0.003121563293824858,7.0,損切,EUR/JPY
2025-01-31 21:00:00+00:00,2025-02-03 00:00:00+00:00,売り,0.009130109702403789,51.0,利確,EUR/JPY
2025-02-03 16:00:00+00:00,2025-02-03 21:00:00+00:00,売り,-0.005242283166076123,5.0,損切,EUR/JPY
2025-02-05 01:00:00+00:00,2025-02-05 02:00:00+00:00,売り,0.0015669633831547514,1.0,利確,EUR/JPY
2025-02-07 13:00:00+00:00,2025-02-07 15:00:00+00:00,売り,0.005994094875237599,2.0,利確,EUR/JPY
2025-02-10 12:00:00+00:00,2025-02-11 12:00:00+00:00,売り,-0.0028425053423240085,24.0,損切,EUR/JPY
2025-02-18 12:00:00+00:00,2025-02-19 02:00:00+00:00,売り,-0.002199200925493205,14.0,損切,EUR/JPY
2025-02-19 03:00:00+00:00,2025-02-19 09:00:00+00:00,売り,0.00362445344002903,6.0,利確,EUR/JPY
2025-02-20 22:00:00+00:00,2025-02-21 01:00:00+00:00,売り,-0.002810727060174056,3.0,損切,EUR/JPY
